USC00020958          40S    39S    25S    20S    24S    30S    26S    18S    21S    34S    30S    34S
USC00021001          28S    35R    31R    25R    31R    26S    25S    27S    27S    29S    30R    25R
USC00021026          44R    46R    36R    20R    23R    17R    20R    19R    20R    28R    32R    45R
USC00021050          31S    28S    34S    19S    18S    20S    20S    21S    23S    27C    25S    29S
USC00021169          37R    57R    33R    23R    26R    19R    18R    16R    14R    21R    33R    39R
USC00021231          47S    40S    31S    24S    25S    26S    28S    21S    23S    31S    31S    35S
USC00021248          43S    47S    39S    26S    28S    21S    25S    23S    27S    35S    42S    40S
USC00021282          24R    28R    27R    14R    15S    12S    18S    16R    17R    22R    20R    18R
USC00021306          40R    39R    34R    18R    21R    19R    26R    16R    22R    31R    34R    36R
USC00021314          46S    44S    36S    25S    24S    27S    29S    22S    22S    34S    30S    37S
USC00021330          47S    47S    36S    27S    28S    28S    36S    22S    29S    41S    37S    41S
USC00021353          28S    33S    25S    15S    19S    19S    18S    19S    19S    21S    19S    29S
USC00021514          31R    37R    27R    27S    16R    16R    17R    18R    19R    24R    25R    28R
USC00021574          24R    32R    27R    23R    18R    23R    18R    22R    21R    29R    32R    31R
USC00021614          42R    45R    40R    28R    26R    22R    28R    21R    29R    37R    37R    41R
USC00021664          39R    34R    26S    24R    30R    17R    26R    19R    15R    25R    21R    32R
USC00021849          48R    39R    36R    28R    28R    30R    29R    28R    29R    26R    24R    35R
USC00021920          31R    39R    37R    26R    23S    18S    22S    21R    25R    34R    33R    39R
USC00022109          31S    35S    33S    19S    16S    15S    23S    19S    20S    26S    26S    28S
USC00022140          32C    31C    23C    19S    22C    16C    20S    14S    19C    24S    23S    30S
USC00022329          34R    39R    35R    22R    21R    23R    27R    18R    26R    34R    29R    28R
USC00022434          37R    40R    31R    19R    19R    23R    27R    20R    23R    28R    31R    27R
USC00022527          41R    47R    39R    23R    35R    30R    31R    30R    35R    33R    37R    38R
USC00022659          46R    41R    31R    23R    25R    28R    21R    15R    21R    42R    36R    36R
USC00022754          58S    52S    42S    23S    32S    29S    32C    25S    32S    50S    48S    50S
USC00022790          29S    34S    24S    20S    18R    20S    16R    15S    22R    18R    23S    27S
USC00022807          40R    37R    33R    26R    30R    27R    28R    21R    27R    33R    23R    38R
USC00023009          39R    41R    45R    40R    36R    29R    35R    29R    34R    50R    42R    37R
USC00023027          44R    45R    32R    19R    19R    17R    21R    13R    19R    29R    30R    31R
USC00023150          50S    47C    36C    25C    26S    27S    26S    18S    27S    38S    37S    40S
USC00023160          38S    48S    44S    38S    40S    31S    33C    32S    33S    39S    53S    40S
USC00023190          30S    32S    34S    20S    19S    23S    30S    19S    20S    27S    28S    31S
USC00023303          51R    56R    40R    36R    33R    26R    30R    19R    23R    41R    42R    36R
USC00023393          40C    39C    32S    19S    17C    19C    22S    19C    19C    27C    31C    36S
USC00023505          28R    34R    29R    23R    18R    22R    28R    19R    22R    37R    32R    36R
USC00023596          33S    40S    38S    29S    30S    26S    28S    29S    27S    29S    38S    32S
USC00023668          41R    35R    34R    18R    24R    19R    16R    15R    18R    21R    24R    30R
USC00023683          25S    33S    25S    17S    25R    20S    26S    27S    22S    35S    30S    27S
USC00023828          29R    36R    36R    34R    27R    22S    36R    30S    27S    40R    41R    29R
USC00024053          51R    44R    48R    29R    29R    21R    35R    27R    34R    40R    37R    39R
USC00024089          55C    49S    39S    31S    28S    21S    22S    23S    27S    40S    41S    51S
USC00024453          16S    19S    16S    13S    16S    11S    15S    16S    21S    10S    11S    15S
USC00024586          38R    49R    39R    31R    29R    24R    27R    21R    28R    34R    33R    37R
USC00024645          28R    22R    30R    15R    18R    13R    23R    18R    22R    20R    28R    18R
USC00024675          21S    22S    22S    18S    15S    16S    17S    19S    28R    18R    19R    22S
USC00024686          35R    57R    30R    16R    26R    25R    14R    15R    24R    22R    35R    24R
USC00024702          21S    22S    15S    13S    14S    14S    11S    11S     8S    11S    17S    18S
USC00024759          21R    32R    32R    22R    14R    15R    13R    14R    16R    26R    45R    24R
USC00024761          26R    27R    26R    19R    15R    20R    23R    13R    27R    23R    19R    20R
USC00024829          34R    35R    29R    20R    21R    27S    24R    16R    22R    25R    22R    27R
USC00024849          35R    41R    31R    32R    27R    21R    28R    28R    22R    33R    30R    37R
USC00024977          35R    40R    29R    22R    22R    17R    25R    18R    24R    28R    29R    27R
USC00025129          28R    34R    34R    24R    22R    22R    23R    15R    23R    30R    28R    31R
USC00025270          47C    46C    35C    18C    21C    18C    26C    18C    26C    32C    38C    46C
USC00025412          29S    32S    33C    25S    22C    21C    24S    22C    19S    27S    35S    28S
USC00025512          31S    29S    27S    14S    15S    15S    16S    13R    17S    25S    23S    26S
USC00025635          41S    53S    42S    28S    25S    23S    35S    22S    36S    34S    38S    43S
USC00025665          30R    26R    27R    29R    29R    18R    17R    22R    22R    31R    25R    28R
USC00025700          25R    28R    29R    21R    19R    19R    18R    19R    17R    35R    29R    25R
USC00025780          41R    47R    45R    34R    32R    30R    35R    32R    36R    36R    40R    33R
USC00025924          57S    46S    36S    27S    27S    32S    32S    24S    26S    44S    38S    44S
USC00026037          30R    33R    39S    21R    22S    16S    18S    19S    22S    24S    28S    28S
USC00026119          23C    26C    19C    13C    17S    18S    17S    14R    17S    24S    24S    24S
USC00026132          34S    32S    27S    20S    16S    23S    25S    16S    21S    31S    26S    30S
USC00026180          24S    25S    21S    15S    14S    12S    12S    15S    17S    22S    19S    21S
USC00026250          30R    37R    28R    26R    17R    32R    32R    30R    20R    28R    25R    30R
USC00026353          51R    42R    29R    21R    21R    23R    29R    18R    18R    40R    32R    40R
USC00026468          51S    49C    38C    25S    27C    20C    25C    22C    22C    31S    35C    47S
USC00026471          25S    32S    30S    18S    19S    17S    18S    18S    25S    27S    23S    21S
USC00026513          34R    33R    29R    22R    18R    19R    24R    16R    16R    25R    21R    29R
USC00026597          31R    33R    33R    18R    24R    22R    18R    25R    24R    34R    35R    29R
USC00026616          43S    47S    46S    31S    29S    32C    24S    22S    34S    32S    40S    37S
USC00026653          57R    57S    51S    29S    29R    24S    34S    26S    28S    45S    39R    44R
USC00026716          43S    38S    30S    30S    30S    28S    27S    24S    19S    36S    36S    39S
USC00026796          35S    41S    34R    22S    18S    18S    22S    20S    22S    27S    35S    33S
USC00026840          37R    44R    37R    25S    22S    17S    31S    23R    19R    37R    36R    36R
USC00026865          32R    34R    27R    20R    16R    18R    17R    18R    20R    29R    26R    29R
USC00027281          30S    34S    28S    18S    18S    14S    21S    18S    19S    25S    22S    25S
USC00027370          47R    40R    35R    26R    35S    34R    33R    38R    33R    37R    21R    38R
USC00027390          52S    42S    34C    23C    25C    28C    28C    22C    26C    39C    36S    41S
USC00027435          43S    45S    40S    29S    22S    15S    26S    19S    23S    32S    30S    39S
